"city","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume"
"Alden",88.5,9.2,5.1,31028,769,725,0,0,0,0,41,3,"Gin",2049,226
"Alden",88.5,9.2,5.1,31028,769,725,0,0,0,0,41,3,"Tequila",2113,99
"Alden",88.5,9.2,5.1,31028,769,725,0,0,0,0,41,3,"Schnapps",2592,206
"Alden",88.5,9.2,5.1,31028,769,725,0,0,0,0,41,3,"Amaretto",333,47
"Alexander",83.1,10.1,14.3,21250,150,147,3,0,0,0,0,0,NA,NA,NA
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Gin",15826,1249
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Brandy",23793,1961
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Rum",150326,11255
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Misc",87003,5355
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Distilled Spirits",7122,608
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Amaretto",4269,486
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Vodka",162468,15423
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Schnapps",48546,3812
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Tequila",40632,2977
"Algona",94.4,24.2,0.7,34392,5496,5431,6,0,15,0,11,33,"Whisky",408881,30645
"Alleman",96.8,34,1.4,41477,499,492,0,0,0,0,3,4,NA,NA,NA
"Allerton",89.7,9.4,2.9,22000,549,510,11,7,0,0,0,21,NA,NA,NA
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Amaretto",53,8
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Rum",12220,922
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Gin",263,25
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Brandy",2385,209
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Vodka",17988,2184
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Schnapps",3424,313
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Whisky",33315,2712
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Misc",3802,220
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Tequila",1334,84
"Allison",92.6,16.5,2.9,33583,1222,1148,9,0,59,0,0,6,"Distilled Spirits",428,18
"Alta",88.8,17.7,3.4,28707,2104,1923,17,0,26,1,108,29,"Gin",472,28
"Alta",88.8,17.7,3.4,28707,2104,1923,17,0,26,1,108,29,"Brandy",460,33
"Alta",88.8,17.7,3.4,28707,2104,1923,17,0,26,1,108,29,"Tequila",202,12
"Alta",88.8,17.7,3.4,28707,2104,1923,17,0,26,1,108,29,"Misc",270,16
"Alta",88.8,17.7,3.4,28707,2104,1923,17,0,26,1,108,29,"Whisky",3856,260
"Alta",88.8,17.7,3.4,28707,2104,1923,17,0,26,1,108,29,"Rum",1002,56
"Alta",88.8,17.7,3.4,28707,2104,1923,17,0,26,1,108,29,"Vodka",2224,199
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Misc",611,26
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Vodka",806,96
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Whisky",1595,132
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Gin",5,1
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Brandy",715,72
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Amaretto",2,0
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Schnapps",749,53
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Tequila",60,3
"Alta Vista",92,8,1.3,30927,301,296,0,0,2,0,0,3,"Rum",1152,71
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Vodka",14953,1504
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Schnapps",4536,360
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Brandy",2131,215
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Rum",11418,776
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Misc",5540,282
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Distilled Spirits",74,3
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Amaretto",430,50
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Whisky",35282,2589
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Gin",551,41
"Alton",90.1,27,0.8,30708,1325,1211,9,0,6,0,79,20,"Tequila",3148,150
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Misc",214560,12823
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Tequila",145529,10411
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Schnapps",64271,4759
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Gin",49068,3513
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Vodka",599751,50122
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Amaretto",10629,899
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Brandy",36787,2086
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Distilled Spirits",11623,501
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Whisky",738673,43028
"Altoona",94.5,31.2,4.7,40522,16692,16026,122,13,189,0,7,335,"Rum",341864,24537
"Alvord",94.8,7.8,2.1,28182,236,213,0,1,2,2,8,10,"Whisky",57,6
"Alvord",94.8,7.8,2.1,28182,236,213,0,1,2,2,8,10,"Rum",85,7
"Alvord",94.8,7.8,2.1,28182,236,213,0,1,2,2,8,10,"Vodka",9,0
"Alvord",94.8,7.8,2.1,28182,236,213,0,1,2,2,8,10,"Amaretto",2,0
"Amana",92.9,30.3,0,38438,367,347,20,0,0,0,0,0,NA,NA,NA
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Amaretto",30841,2911
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Rum",1110981,84072
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Gin",252404,18756
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Whisky",2610409,148417
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Brandy",187640,9762
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Schnapps",238474,17199
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Vodka",1770559,150737
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Distilled Spirits",69284,7353
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Misc",662596,38830
"Ames",97.4,63.4,6,12027,64073,53532,1994,123,6146,29,278,1971,"Tequila",391863,24764
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Tequila",25349,1732
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Distilled Spirits",2898,200
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Gin",7868,688
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Misc",55608,3160
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Brandy",10324,762
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Whisky",224886,16470
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Schnapps",37267,2982
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Vodka",148315,16417
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Amaretto",1442,182
"Anamosa",89.7,13.8,8.5,23285,5459,4841,402,124,14,0,38,40,"Rum",106719,7642
"Anderson",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA
"Andover",94.6,16.2,0,27188,113,111,0,0,0,0,0,2,NA,NA,NA
"Andrew",87.6,11,3.9,26579,519,502,12,0,0,0,0,5,NA,NA,NA
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Gin",1020,72
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Whisky",32308,2371
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Vodka",13878,1599
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Misc",5631,391
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Tequila",2493,193
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Distilled Spirits",513,23
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Amaretto",373,35
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Rum",6645,474
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Schnapps",2573,232
"Anita",92.3,15.9,7.3,27000,870,867,0,0,0,0,3,0,"Brandy",3592,327
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Whisky",1644129,90385
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Distilled Spirits",28490,1951
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Gin",129625,9488
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Schnapps",105542,7326
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Tequila",289232,20880
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Rum",646077,45416
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Misc",415087,24006
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Brandy",81119,4921
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Vodka",1233817,102840
"Ankeny",97.4,45.9,3.2,40608,53413,50255,658,0,1161,0,101,1238,"Amaretto",21216,1716
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Whisky",52648,3375
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Vodka",14681,1312
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Distilled Spirits",385,18
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Gin",1627,98
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Misc",9666,553
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Rum",10192,664
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Amaretto",556,70
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Schnapps",7235,518
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Tequila",4262,239
"Anthon",90.7,17.6,3.3,26858,670,645,0,2,9,0,0,14,"Brandy",2167,158
"Aplington",90.9,20.1,1.5,30060,1005,1005,0,0,0,0,0,0,NA,NA,NA
"Arcadia",93.4,13.8,2.8,30096,539,520,3,0,0,0,0,16,NA,NA,NA
"Archer",92.9,13.3,2.5,30313,177,141,1,17,0,0,1,17,NA,NA,NA
"Aredale",80.9,4.3,16,31000,58,58,0,0,0,0,0,0,NA,NA,NA
"Arion",70.8,2.2,0,25313,126,126,0,0,0,0,0,0,NA,NA,NA
"Arispe",95,16.7,0,31250,87,87,0,0,0,0,0,0,NA,NA,NA
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Rum",3338,304
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Vodka",3671,482
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Distilled Spirits",91,3
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Gin",747,113
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Schnapps",2271,211
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Misc",852,48
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Brandy",1378,126
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Tequila",371,21
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Amaretto",9,1
"Arlington",90.7,10.7,5,27159,526,512,0,3,0,0,0,11,"Whisky",16150,1430
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Gin",492,48
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Misc",3042,163
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Rum",8279,652
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Brandy",954,93
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Distilled Spirits",563,27
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Whisky",18903,1559
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Schnapps",1670,120
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Vodka",9298,1084
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Amaretto",59,7
"Armstrong",89.5,12.9,3.5,27059,898,888,0,0,0,0,0,10,"Tequila",2805,82
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Tequila",20828,1269
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Misc",38752,2432
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Brandy",6219,412
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Rum",69546,4588
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Amaretto",933,113
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Vodka",101390,8155
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Distilled Spirits",2623,136
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Schnapps",26509,1882
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Whisky",126267,7461
"Arnolds Park",96.8,20.9,9.7,25156,1024,969,15,4,0,0,8,28,"Gin",9984,704
"Arthur",93.3,10.1,0,30682,254,247,0,0,0,0,0,7,NA,NA,NA
"Asbury",96.2,46.9,1,42522,5201,4690,60,0,313,0,23,115,NA,NA,NA
"Ashton",87.4,14.7,1.3,27708,427,396,5,7,0,6,0,13,NA,NA,NA
"Aspinwall",100,6.7,0,28750,18,18,0,0,0,0,0,0,NA,NA,NA
"Atalissa",86.4,3.5,6.6,35625,339,311,0,0,0,0,7,21,NA,NA,NA
"Athelstan",0,0,0,NA,11,11,0,0,0,0,0,0,NA,NA,NA
"Atkins",94.6,30.8,2,45823,1713,1665,0,0,26,0,0,22,"Brandy",6,0
"Atkins",94.6,30.8,2,45823,1713,1665,0,0,26,0,0,22,"Gin",39,3
"Atkins",94.6,30.8,2,45823,1713,1665,0,0,26,0,0,22,"Tequila",86,4
"Atkins",94.6,30.8,2,45823,1713,1665,0,0,26,0,0,22,"Misc",252,11
"Atkins",94.6,30.8,2,45823,1713,1665,0,0,26,0,0,22,"Whisky",1762,99
"Atkins",94.6,30.8,2,45823,1713,1665,0,0,26,0,0,22,"Rum",585,41
"Atkins",94.6,30.8,2,45823,1713,1665,0,0,26,0,0,22,"Vodka",537,42
"Atkins",94.6,30.8,2,45823,1713,1665,0,0,26,0,0,22,"Schnapps",93,6
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Misc",101436,5471
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Distilled Spirits",6561,310
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Rum",137736,10158
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Amaretto",2578,262
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Schnapps",36294,2876
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Gin",21140,1892
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Tequila",53687,3635
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Brandy",12981,1043
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Whisky",454152,30570
"Atlantic",88,21.1,1.9,25953,6817,6627,21,46,30,23,15,55,"Vodka",186212,18284
"Auburn",87.6,8.6,8.1,23750,302,302,0,0,0,0,0,0,NA,NA,NA
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Rum",23208,1761
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Misc",8091,545
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Amaretto",1463,194
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Schnapps",5787,542
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Whisky",57895,4785
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Distilled Spirits",356,18
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Tequila",2834,211
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Brandy",3568,335
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Vodka",23865,3075
"Audubon",86.6,13,2.6,25868,2043,1953,2,34,7,0,0,47,"Gin",1893,153
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Tequila",181,5
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Whisky",3788,280
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Misc",421,17
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Brandy",71,6
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Rum",1508,94
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Gin",85,3
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Vodka",2248,237
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Distilled Spirits",56,3
"Aurelia",92.7,16.6,5.5,32305,955,929,0,0,14,0,0,12,"Schnapps",109,7
"Aurora",82.1,24.8,3,27708,234,206,1,14,5,0,2,6,NA,NA,NA
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Distilled Spirits",2235,107
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Misc",28660,1500
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Schnapps",27040,1856
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Amaretto",1814,271
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Whisky",149024,9148
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Brandy",5395,444
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Vodka",50468,4955
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Rum",63808,4134
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Tequila",11299,575
"Avoca",89.7,22.6,3.4,31336,1478,1447,0,0,0,0,0,31,"Gin",4568,421
"Ayrshire",91,13.5,3.8,25972,136,136,0,0,0,0,0,0,NA,NA,NA
"Badger",97.6,16,3.6,29732,487,481,0,0,0,3,0,3,NA,NA,NA
"Bagley",90.5,15.1,3.2,27083,335,331,0,3,1,0,0,0,NA,NA,NA
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Brandy",622,45
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Amaretto",43,4
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Schnapps",1762,126
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Whisky",14921,1173
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Vodka",5141,615
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Gin",353,46
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Tequila",385,18
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Distilled Spirits",196,10
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Misc",2588,111
"Baldwin",90.9,7.3,6.7,19688,146,145,0,0,0,0,0,1,"Rum",2259,137
"Balltown",80.8,9.6,0,31250,68,65,0,0,0,0,2,1,NA,NA,NA
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Whisky",133312,8813
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Amaretto",1210,138
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Brandy",5192,423
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Tequila",10915,562
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Misc",30033,1446
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Distilled Spirits",1259,53
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Schnapps",18487,1277
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Vodka",45493,3744
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Gin",3731,299
"Bancroft",95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8,"Rum",52973,3357
"Bankston",91.7,33.3,0,33750,28,28,0,0,0,0,0,0,NA,NA,NA
"Barnes City",79.3,4.8,16,23750,265,238,7,2,0,0,0,18,NA,NA,NA
"Barnum",85.7,9.5,0,23750,284,284,0,0,0,0,0,0,NA,NA,NA
"Bartlett",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA
"Bassett",96.2,1.9,0,24167,63,63,0,0,0,0,0,0,NA,NA,NA
"Batavia",88.4,4.7,9.4,28750,637,637,0,0,0,0,0,0,NA,NA,NA
"Battle Creek",92.1,13.7,3.3,26797,698,661,0,0,13,0,0,24,NA,NA,NA
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Amaretto",43,5
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Misc",2531,177
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Brandy",1143,95
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Tequila",1048,78
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Distilled Spirits",113,5
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Whisky",15348,1157
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Gin",160,9
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Rum",3627,289
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Vodka",6234,613
"Baxter",91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0,"Schnapps",1171,108
"Bayard",85.6,8,7.6,19464,455,451,2,1,0,0,0,1,NA,NA,NA
"Beacon",81.5,7.1,15.1,23750,526,521,0,0,0,0,0,5,NA,NA,NA
"Beaconsfield",71.1,0,100,NA,38,38,0,0,0,0,0,0,NA,NA,NA
"Beaman",90.8,9.9,0,36250,238,234,0,4,0,0,0,0,NA,NA,NA
"Beaver",92.6,14.8,0,39583,127,76,0,0,0,0,0,51,NA,NA,NA
"Beaverdale",91.1,14.7,10.8,29063,1385,1256,52,0,13,0,0,64,NA,NA,NA
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Brandy",409,32
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Misc",4036,290
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Amaretto",512,37
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Tequila",1377,78
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Gin",428,51
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Schnapps",2933,250
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Rum",9052,588
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Distilled Spirits",269,12
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Vodka",9896,1047
"Bedford",92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14,"Whisky",30677,2173
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Brandy",12837,1149
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Tequila",11244,746
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Rum",33984,2298
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Distilled Spirits",1485,75
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Schnapps",23953,1942
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Amaretto",1312,89
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Vodka",49573,5080
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Gin",2136,180
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Whisky",104337,6994
"Belle Plaine",87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,"Misc",20348,1060
"Bellevue",87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7,"Distilled Spirits",664,29
"Bellevue",87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7,"Whisky",104390,6459
"Bellevue",87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7,"Rum",59032,3737
"Bellevue",87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7,"Gin",4374,299
"Bellevue",87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7,"Misc",21995,1287
